Student_ID,College_Tier,Family_Income,Program_Type,Base_Price,Discount_%,Final_Price,Converted,Revenue
52612,2,10L+,AI,63408,20,50726.4,1,50726.4
52613,2,<3L,DS,123610,50,61805.0,1,61805.0
52614,1,6-10L,AI,154715,30,108300.5,0,0.0
52615,4,6-10L,DS,289944,20,231955.2,1,231955.2
52616,4,6-10L,DS,228595,40,137157.0,1,137157.0
52617,2,3-6L,DS,144610,20,115688.0,1,115688.0
52618,1,10L+,AI,113865,0,113865.0,1,113865.0
52619,2,6-10L,GenAI,54909,40,32945.4,1,32945.4
52620,2,6-10L,GenAI,252115,0,252115.0,0,0.0
52621,4,3-6L,DS,168293,40,100975.8,1,100975.8
52622,3,6-10L,GenAI,204821,0,204821.0,0,0.0
52623,3,<3L,GenAI,240714,10,216642.6,1,216642.6
52624,4,6-10L,GenAI,233003,0,233003.0,0,0.0
52625,1,6-10L,DS,132925,40,79755.0,1,79755.0
52626,4,<3L,GenAI,190796,50,95398.0,1,95398.0
52627,1,6-10L,DS,33697,40,20218.2,1,20218.2
52628,4,6-10L,AI,234485,0,234485.0,1,234485.0
52629,1,<3L,DS,163021,30,114114.7,1,114114.7
52630,2,6-10L,DS,204348,50,102174.0,0,0.0
52631,2,<3L,AI,261769,10,235592.1,0,0.0
52632,1,6-10L,AI,185423,50,92711.5,0,0.0
52633,4,<3L,GenAI,128755,10,115879.5,0,0.0
52634,2,10L+,GenAI,253036,50,126518.0,0,0.0
52635,4,<3L,DS,285701,30,199990.69999999998,1,199990.69999999998
52636,3,6-10L,DS,242482,0,242482.0,1,242482.0
52637,2,3-6L,GenAI,231425,20,185140.0,1,185140.0
52638,4,10L+,GenAI,180762,20,144609.6,1,144609.6
52639,4,<3L,AI,169266,10,152339.4,0,0.0
52640,3,<3L,AI,147465,0,147465.0,0,0.0
52641,4,<3L,AI,38840,30,27188.0,1,27188.0
52642,1,6-10L,AI,92816,0,92816.0,1,92816.0
52643,2,6-10L,DS,97520,50,48760.0,1,48760.0
52644,1,6-10L,DS,299241,20,239392.80000000002,1,239392.80000000002
52645,3,<3L,DS,154785,10,139306.5,0,0.0
52646,1,3-6L,AI,235715,10,212143.5,0,0.0
52647,4,10L+,GenAI,52948,40,31768.8,1,31768.8
52648,3,6-10L,DS,257240,20,205792.0,0,0.0
52649,3,10L+,GenAI,216422,50,108211.0,1,108211.0
52650,1,3-6L,GenAI,59695,40,35817.0,1,35817.0
52651,3,6-10L,AI,62553,10,56297.700000000004,0,0.0
52652,1,<3L,DS,138446,40,83067.59999999999,1,83067.59999999999
52653,1,6-10L,GenAI,138906,30,97234.2,1,97234.2
52654,1,<3L,DS,256862,40,154117.19999999998,0,0.0
52655,3,3-6L,DS,119883,30,83918.09999999999,0,0.0
52656,3,6-10L,DS,272376,10,245138.4,0,0.0
52657,2,10L+,DS,80144,50,40072.0,1,40072.0
52658,1,10L+,DS,118906,0,118906.0,0,0.0
52659,1,6-10L,AI,88945,10,80050.5,1,80050.5
52660,1,6-10L,DS,276211,20,220968.80000000002,1,220968.80000000002
52661,1,6-10L,GenAI,216505,40,129903.0,0,0.0
52662,1,10L+,GenAI,191420,10,172278.0,0,0.0
52663,1,10L+,DS,128682,40,77209.2,1,77209.2
52664,1,<3L,AI,175739,40,105443.4,1,105443.4
52665,2,10L+,GenAI,202967,50,101483.5,1,101483.5
52666,2,3-6L,GenAI,167172,0,167172.0,0,0.0
52667,4,10L+,DS,51452,30,36016.399999999994,1,36016.399999999994
52668,1,6-10L,DS,73069,30,51148.299999999996,1,51148.299999999996
52669,1,10L+,DS,224228,0,224228.0,0,0.0
52670,2,10L+,DS,84450,40,50670.0,1,50670.0
52671,2,10L+,GenAI,58399,0,58399.0,0,0.0
52672,1,3-6L,GenAI,239287,10,215358.30000000002,1,215358.30000000002
52673,1,3-6L,GenAI,224706,30,157294.19999999998,1,157294.19999999998
52674,2,3-6L,DS,196999,20,157599.2,1,157599.2
52675,2,3-6L,AI,226540,20,181232.0,0,0.0
52676,4,10L+,DS,76565,0,76565.0,1,76565.0
52677,4,6-10L,DS,198704,50,99352.0,0,0.0
52678,1,6-10L,AI,131898,10,118708.2,0,0.0
52679,2,6-10L,AI,97888,10,88099.2,1,88099.2
52680,4,6-10L,DS,86506,40,51903.6,1,51903.6
52681,1,10L+,GenAI,128917,40,77350.2,1,77350.2
52682,4,3-6L,GenAI,88966,50,44483.0,1,44483.0
52683,4,10L+,DS,187795,20,150236.0,0,0.0
52684,4,3-6L,AI,36813,40,22087.8,1,22087.8
52685,3,<3L,DS,77610,40,46566.0,1,46566.0
52686,1,<3L,AI,295750,20,236600.0,1,236600.0
52687,4,10L+,GenAI,71493,10,64343.700000000004,1,64343.700000000004
52688,1,3-6L,DS,141716,30,99201.2,1,99201.2
52689,1,<3L,AI,196036,0,196036.0,1,196036.0
52690,2,3-6L,AI,71319,50,35659.5,0,0.0
52691,1,<3L,AI,49813,10,44831.700000000004,0,0.0
52692,4,<3L,GenAI,285569,20,228455.2,0,0.0
52693,1,<3L,GenAI,121478,40,72886.8,1,72886.8
52694,2,<3L,GenAI,34713,20,27770.4,0,0.0
52695,3,3-6L,AI,62678,0,62678.0,1,62678.0
52696,3,<3L,AI,289448,10,260503.2,0,0.0
52697,2,3-6L,DS,141364,0,141364.0,0,0.0
52698,4,<3L,DS,271595,10,244435.5,0,0.0
52699,4,<3L,AI,151552,50,75776.0,1,75776.0
52700,4,<3L,GenAI,98675,40,59205.0,0,0.0
52701,1,3-6L,DS,91088,10,81979.2,1,81979.2
52702,3,6-10L,GenAI,86287,20,69029.6,1,69029.6
52703,4,3-6L,AI,174438,10,156994.2,0,0.0
52704,3,10L+,DS,60949,40,36569.4,1,36569.4
52705,2,10L+,DS,147644,10,132879.6,0,0.0
52706,3,6-10L,AI,282966,20,226372.80000000002,1,226372.80000000002
52707,4,10L+,GenAI,125379,40,75227.4,1,75227.4
52708,3,6-10L,AI,78731,0,78731.0,1,78731.0
52709,2,3-6L,GenAI,292125,0,292125.0,1,292125.0
52710,3,10L+,DS,247186,0,247186.0,1,247186.0
52711,1,<3L,DS,110262,10,99235.8,1,99235.8
52712,2,<3L,GenAI,227508,20,182006.40000000002,1,182006.40000000002
52713,1,3-6L,DS,107643,50,53821.5,0,0.0
52714,1,6-10L,DS,285097,40,171058.19999999998,1,171058.19999999998
52715,4,3-6L,AI,136536,0,136536.0,0,0.0
52716,4,<3L,DS,53738,50,26869.0,0,0.0
52717,2,6-10L,AI,30806,30,21564.199999999997,1,21564.199999999997
52718,4,10L+,AI,221579,20,177263.2,1,177263.2
52719,3,6-10L,DS,239672,0,239672.0,0,0.0
52720,2,6-10L,DS,186703,10,168032.7,0,0.0
52721,4,3-6L,DS,84137,50,42068.5,0,0.0
52722,4,3-6L,DS,245933,20,196746.40000000002,0,0.0
52723,3,6-10L,AI,167774,30,117441.79999999999,1,117441.79999999999
52724,1,<3L,DS,56023,40,33613.799999999996,1,33613.799999999996
52725,3,10L+,GenAI,255199,10,229679.1,1,229679.1
52726,1,10L+,DS,30181,40,18108.6,1,18108.6
52727,4,6-10L,GenAI,57029,40,34217.4,1,34217.4
52728,1,<3L,AI,181150,20,144920.0,1,144920.0
52729,1,3-6L,GenAI,115867,40,69520.2,1,69520.2
52730,4,3-6L,GenAI,196582,10,176923.80000000002,0,0.0
52731,2,<3L,AI,147143,0,147143.0,0,0.0
52732,3,<3L,DS,64215,20,51372.0,1,51372.0
52733,4,3-6L,AI,190943,30,133660.1,1,133660.1
52734,3,3-6L,GenAI,100857,40,60514.2,1,60514.2
52735,3,3-6L,GenAI,41921,10,37728.9,0,0.0
52736,1,3-6L,DS,184937,40,110962.2,1,110962.2
52737,4,10L+,AI,34981,0,34981.0,1,34981.0
52738,2,<3L,GenAI,207190,50,103595.0,0,0.0
52739,3,6-10L,AI,75842,0,75842.0,1,75842.0
52740,3,3-6L,DS,211043,10,189938.7,0,0.0
52741,2,<3L,AI,241306,50,120653.0,1,120653.0
52742,3,3-6L,AI,125521,40,75312.59999999999,1,75312.59999999999
52743,4,6-10L,AI,184048,30,128833.59999999999,0,0.0
52744,2,10L+,GenAI,222166,30,155516.19999999998,0,0.0
52745,4,<3L,AI,256280,0,256280.0,1,256280.0
52746,2,3-6L,GenAI,185172,40,111103.2,1,111103.2
52747,3,6-10L,DS,204465,20,163572.0,1,163572.0
52748,2,<3L,AI,173386,20,138708.80000000002,1,138708.80000000002
52749,4,10L+,AI,91322,50,45661.0,1,45661.0
52750,2,<3L,GenAI,219839,20,175871.2,1,175871.2
52751,3,6-10L,AI,185264,20,148211.2,1,148211.2
52752,1,10L+,GenAI,299053,30,209337.09999999998,1,209337.09999999998
52753,3,10L+,GenAI,149783,50,74891.5,0,0.0
52754,3,6-10L,DS,167955,0,167955.0,0,0.0
52755,1,3-6L,AI,261313,20,209050.40000000002,1,209050.40000000002
52756,2,10L+,DS,196274,20,157019.2,0,0.0
52757,3,3-6L,AI,90934,0,90934.0,1,90934.0
52758,1,6-10L,GenAI,244776,50,122388.0,0,0.0
52759,4,10L+,GenAI,125869,40,75521.4,1,75521.4
52760,1,6-10L,GenAI,186136,30,130295.2,0,0.0
52761,3,3-6L,GenAI,55792,10,50212.8,1,50212.8
52762,4,10L+,DS,294740,0,294740.0,1,294740.0
52763,3,6-10L,DS,77380,20,61904.0,0,0.0
52764,1,10L+,DS,72141,40,43284.6,1,43284.6
52765,4,<3L,GenAI,177413,30,124189.09999999999,0,0.0
52766,3,6-10L,GenAI,177781,50,88890.5,1,88890.5
52767,1,6-10L,DS,169621,10,152658.9,1,152658.9
52768,4,6-10L,DS,45203,20,36162.4,1,36162.4
52769,3,3-6L,DS,274986,20,219988.80000000002,1,219988.80000000002
52770,1,<3L,GenAI,250947,30,175662.9,1,175662.9
52771,3,<3L,DS,243833,0,243833.0,0,0.0
52772,3,6-10L,AI,205676,50,102838.0,1,102838.0
52773,3,3-6L,DS,118283,20,94626.40000000001,1,94626.40000000001
52774,2,3-6L,DS,247217,40,148330.19999999998,1,148330.19999999998
52775,3,6-10L,GenAI,167795,40,100677.0,0,0.0
52776,4,6-10L,DS,43814,20,35051.200000000004,0,0.0
52777,1,3-6L,AI,287567,30,201296.9,1,201296.9
52778,1,3-6L,DS,171048,40,102628.8,1,102628.8
52779,2,10L+,GenAI,160992,0,160992.0,1,160992.0
52780,2,<3L,DS,79244,30,55470.799999999996,1,55470.799999999996
52781,2,6-10L,GenAI,52640,50,26320.0,1,26320.0
52782,3,3-6L,AI,90100,0,90100.0,0,0.0
52783,3,3-6L,DS,57877,20,46301.600000000006,0,0.0
52784,4,<3L,DS,187700,40,112620.0,0,0.0
52785,1,<3L,GenAI,105145,30,73601.5,0,0.0
52786,1,10L+,GenAI,252978,40,151786.8,1,151786.8
52787,3,6-10L,AI,83228,0,83228.0,1,83228.0
52788,1,<3L,GenAI,158460,10,142614.0,1,142614.0
52789,3,6-10L,AI,225042,50,112521.0,1,112521.0
52790,2,<3L,GenAI,151716,20,121372.8,1,121372.8
52791,3,6-10L,DS,188654,30,132057.8,1,132057.8
52792,4,10L+,GenAI,178554,30,124987.79999999999,0,0.0
52793,3,6-10L,GenAI,264091,50,132045.5,1,132045.5
52794,3,6-10L,GenAI,129629,20,103703.20000000001,1,103703.20000000001
52795,1,3-6L,DS,141195,30,98836.5,1,98836.5
52796,3,6-10L,AI,165694,10,149124.6,0,0.0
52797,4,3-6L,DS,225902,30,158131.4,1,158131.4
52798,3,<3L,AI,160390,50,80195.0,0,0.0
52799,3,3-6L,GenAI,279052,0,279052.0,0,0.0
52800,2,3-6L,DS,178428,10,160585.2,0,0.0
52801,3,3-6L,GenAI,145241,40,87144.59999999999,1,87144.59999999999
52802,3,<3L,DS,52358,10,47122.200000000004,0,0.0
52803,3,6-10L,DS,242676,20,194140.80000000002,0,0.0
52804,4,6-10L,GenAI,180117,0,180117.0,0,0.0
52805,1,<3L,DS,126644,10,113979.6,0,0.0
52806,2,6-10L,AI,205163,50,102581.5,1,102581.5
52807,2,6-10L,GenAI,209678,10,188710.2,0,0.0
52808,3,10L+,AI,111040,50,55520.0,1,55520.0
52809,3,6-10L,GenAI,121902,40,73141.2,1,73141.2
52810,1,10L+,GenAI,299493,0,299493.0,0,0.0
52811,3,6-10L,GenAI,122103,50,61051.5,1,61051.5
52812,4,<3L,GenAI,208669,10,187802.1,0,0.0
52813,1,6-10L,GenAI,130615,50,65307.5,1,65307.5
52814,3,6-10L,AI,101900,30,71330.0,1,71330.0
52815,1,10L+,AI,263158,30,184210.59999999998,0,0.0
52816,2,3-6L,DS,266852,40,160111.19999999998,1,160111.19999999998
52817,3,3-6L,AI,94536,10,85082.40000000001,1,85082.40000000001
52818,1,6-10L,GenAI,256402,20,205121.6,0,0.0
52819,1,3-6L,GenAI,123012,30,86108.4,1,86108.4
52820,3,10L+,GenAI,271212,20,216969.6,1,216969.6
52821,1,6-10L,AI,291124,30,203786.8,1,203786.8
52822,3,6-10L,DS,137991,50,68995.5,0,0.0
52823,3,3-6L,AI,274709,50,137354.5,0,0.0
52824,4,10L+,AI,169738,10,152764.2,0,0.0
52825,4,6-10L,DS,206077,30,144253.9,1,144253.9
52826,1,3-6L,AI,42402,50,21201.0,0,0.0
52827,1,<3L,GenAI,90195,50,45097.5,0,0.0
52828,1,3-6L,AI,104437,30,73105.9,1,73105.9
52829,2,10L+,DS,181476,50,90738.0,1,90738.0
52830,3,<3L,GenAI,73458,30,51420.6,1,51420.6
52831,3,3-6L,DS,108122,30,75685.4,1,75685.4
52832,2,<3L,AI,125098,20,100078.40000000001,1,100078.40000000001
52833,2,6-10L,AI,51777,50,25888.5,0,0.0
52834,1,6-10L,AI,273967,10,246570.30000000002,0,0.0
52835,3,3-6L,DS,101531,20,81224.8,1,81224.8
52836,4,10L+,AI,238768,30,167137.59999999998,0,0.0
52837,4,10L+,AI,66787,0,66787.0,1,66787.0
52838,2,10L+,AI,51378,10,46240.200000000004,0,0.0
52839,2,6-10L,DS,117325,10,105592.5,0,0.0
52840,3,3-6L,DS,227970,0,227970.0,1,227970.0
52841,3,6-10L,GenAI,295000,0,295000.0,1,295000.0
52842,4,6-10L,GenAI,267696,10,240926.4,0,0.0
52843,3,6-10L,GenAI,182233,30,127563.09999999999,0,0.0
52844,1,6-10L,DS,239533,30,167673.09999999998,1,167673.09999999998
52845,2,3-6L,GenAI,268068,20,214454.40000000002,1,214454.40000000002
52846,4,10L+,GenAI,174208,20,139366.4,1,139366.4
52847,4,10L+,GenAI,199430,10,179487.0,0,0.0
52848,1,10L+,DS,216212,40,129727.2,1,129727.2
52849,3,6-10L,GenAI,254188,0,254188.0,1,254188.0
52850,3,3-6L,AI,184132,50,92066.0,0,0.0
52851,2,<3L,AI,111076,20,88860.8,1,88860.8
52852,1,6-10L,AI,223147,10,200832.30000000002,1,200832.30000000002
52853,4,10L+,GenAI,291252,0,291252.0,0,0.0
52854,1,6-10L,GenAI,106757,20,85405.6,0,0.0
52855,4,10L+,DS,60598,30,42418.6,1,42418.6
52856,1,<3L,DS,256617,40,153970.19999999998,1,153970.19999999998
52857,3,3-6L,GenAI,52733,30,36913.1,1,36913.1
52858,4,3-6L,GenAI,166262,30,116383.4,0,0.0
52859,2,10L+,DS,144190,30,100933.0,0,0.0
52860,1,3-6L,DS,156229,10,140606.1,0,0.0
52861,3,3-6L,GenAI,289679,20,231743.2,0,0.0
52862,4,6-10L,DS,68376,50,34188.0,0,0.0
52863,3,<3L,DS,199694,10,179724.6,0,0.0
52864,1,<3L,AI,126000,50,63000.0,1,63000.0
52865,2,<3L,AI,116134,40,69680.4,1,69680.4
52866,2,<3L,GenAI,111719,0,111719.0,0,0.0
52867,1,<3L,AI,276725,40,166035.0,1,166035.0
52868,4,10L+,GenAI,239519,30,167663.3,1,167663.3
52869,3,6-10L,GenAI,85846,10,77261.40000000001,0,0.0
52870,3,6-10L,DS,44125,50,22062.5,1,22062.5
52871,4,3-6L,DS,117760,50,58880.0,1,58880.0
52872,1,10L+,DS,299603,30,209722.09999999998,1,209722.09999999998
52873,3,6-10L,AI,251099,30,175769.3,1,175769.3
52874,3,10L+,AI,230169,40,138101.4,1,138101.4
52875,1,3-6L,GenAI,228938,40,137362.8,1,137362.8
52876,3,6-10L,AI,103775,20,83020.0,1,83020.0
52877,4,10L+,GenAI,77525,20,62020.0,0,0.0
52878,4,6-10L,GenAI,285325,0,285325.0,1,285325.0
52879,1,<3L,DS,267485,40,160491.0,1,160491.0
52880,1,10L+,AI,209887,40,125932.2,1,125932.2
52881,4,10L+,AI,89671,50,44835.5,1,44835.5
52882,1,3-6L,DS,278252,30,194776.4,1,194776.4
52883,4,10L+,AI,217086,50,108543.0,0,0.0
52884,4,3-6L,GenAI,193484,30,135438.8,1,135438.8
52885,4,3-6L,DS,289427,50,144713.5,0,0.0
52886,3,10L+,GenAI,299768,0,299768.0,0,0.0
52887,1,3-6L,DS,223724,20,178979.2,1,178979.2
52888,3,10L+,DS,261650,20,209320.0,0,0.0
52889,1,3-6L,AI,277148,30,194003.59999999998,1,194003.59999999998
52890,2,6-10L,AI,293330,20,234664.0,1,234664.0
52891,3,<3L,DS,290736,30,203515.19999999998,1,203515.19999999998
52892,3,6-10L,GenAI,156993,0,156993.0,0,0.0
52893,3,6-10L,DS,158994,20,127195.20000000001,1,127195.20000000001
52894,2,6-10L,GenAI,131536,40,78921.59999999999,1,78921.59999999999
52895,1,<3L,AI,48907,0,48907.0,1,48907.0
52896,2,10L+,AI,82975,30,58082.49999999999,1,58082.49999999999
52897,1,3-6L,DS,112674,0,112674.0,1,112674.0
52898,1,10L+,AI,245020,0,245020.0,0,0.0
52899,1,10L+,AI,260472,40,156283.19999999998,1,156283.19999999998
52900,1,10L+,DS,97994,20,78395.2,1,78395.2
52901,1,<3L,AI,213868,0,213868.0,0,0.0
52902,2,3-6L,GenAI,164792,10,148312.80000000002,1,148312.80000000002
52903,3,3-6L,GenAI,107501,30,75250.7,0,0.0
52904,2,<3L,AI,54141,40,32484.6,1,32484.6
52905,3,<3L,DS,45162,50,22581.0,1,22581.0
52906,3,10L+,DS,46957,40,28174.2,1,28174.2
52907,4,3-6L,GenAI,123846,0,123846.0,0,0.0
52908,3,6-10L,GenAI,87712,0,87712.0,1,87712.0
52909,2,3-6L,GenAI,254819,40,152891.4,1,152891.4
52910,4,<3L,DS,237632,40,142579.19999999998,0,0.0
52911,1,<3L,AI,213223,10,191900.7,0,0.0
52912,1,6-10L,GenAI,147557,10,132801.30000000002,0,0.0
52913,3,6-10L,AI,185589,0,185589.0,1,185589.0
52914,1,3-6L,GenAI,188598,0,188598.0,1,188598.0
52915,1,3-6L,AI,253566,40,152139.6,1,152139.6
52916,4,3-6L,AI,83295,10,74965.5,1,74965.5
52917,2,10L+,GenAI,121898,50,60949.0,1,60949.0
52918,1,3-6L,AI,121946,10,109751.40000000001,1,109751.40000000001
52919,1,3-6L,DS,48084,20,38467.200000000004,1,38467.200000000004
52920,2,3-6L,DS,195911,40,117546.59999999999,1,117546.59999999999
52921,4,6-10L,AI,233832,30,163682.4,0,0.0
52922,4,3-6L,DS,55143,50,27571.5,0,0.0
52923,1,6-10L,DS,190499,30,133349.3,0,0.0
52924,3,<3L,AI,263196,30,184237.19999999998,0,0.0
52925,2,10L+,GenAI,60206,50,30103.0,1,30103.0
52926,4,6-10L,AI,85999,40,51599.4,1,51599.4
52927,1,3-6L,DS,179806,10,161825.4,0,0.0
52928,4,6-10L,AI,39212,0,39212.0,1,39212.0
52929,1,3-6L,DS,127810,10,115029.0,1,115029.0
52930,2,10L+,DS,262452,20,209961.6,0,0.0
52931,3,10L+,AI,299106,30,209374.19999999998,1,209374.19999999998
52932,2,6-10L,GenAI,206073,50,103036.5,1,103036.5
52933,4,10L+,AI,88815,50,44407.5,0,0.0
52934,4,10L+,GenAI,63647,0,63647.0,0,0.0
52935,4,6-10L,GenAI,230438,20,184350.40000000002,1,184350.40000000002
52936,3,10L+,GenAI,40958,0,40958.0,0,0.0
52937,2,3-6L,GenAI,51331,30,35931.7,1,35931.7
52938,1,6-10L,AI,139650,10,125685.0,0,0.0
52939,2,10L+,GenAI,60900,50,30450.0,1,30450.0
52940,2,3-6L,AI,195493,20,156394.4,0,0.0
52941,3,10L+,DS,68733,20,54986.4,1,54986.4
52942,2,3-6L,AI,287279,0,287279.0,1,287279.0
52943,4,<3L,GenAI,71230,20,56984.0,1,56984.0
52944,3,3-6L,DS,35116,20,28092.800000000003,1,28092.800000000003
52945,4,<3L,GenAI,290093,40,174055.8,0,0.0
52946,4,<3L,DS,288708,0,288708.0,0,0.0
52947,2,6-10L,AI,140803,10,126722.7,1,126722.7
52948,1,<3L,AI,225330,30,157731.0,1,157731.0
52949,2,<3L,AI,94859,50,47429.5,1,47429.5
52950,1,3-6L,DS,282493,30,197745.09999999998,1,197745.09999999998
52951,3,10L+,AI,207522,20,166017.6,1,166017.6
52952,3,10L+,DS,110163,20,88130.40000000001,1,88130.40000000001
52953,3,<3L,AI,185402,30,129781.4,1,129781.4
52954,4,6-10L,DS,174674,0,174674.0,0,0.0
52955,4,6-10L,GenAI,45944,20,36755.200000000004,0,0.0
52956,3,10L+,AI,259701,0,259701.0,1,259701.0
52957,2,10L+,AI,164360,10,147924.0,1,147924.0
52958,4,6-10L,DS,187537,50,93768.5,1,93768.5
52959,4,6-10L,AI,39313,20,31450.4,1,31450.4
52960,2,6-10L,DS,118488,40,71092.8,0,0.0
52961,4,<3L,DS,50834,50,25417.0,0,0.0
52962,2,<3L,DS,279916,40,167949.6,0,0.0
52963,1,3-6L,GenAI,184859,30,129401.29999999999,1,129401.29999999999
52964,2,6-10L,DS,48465,50,24232.5,0,0.0
52965,1,6-10L,AI,215031,10,193527.9,0,0.0
52966,4,<3L,GenAI,70638,10,63574.200000000004,0,0.0
52967,1,10L+,GenAI,78146,10,70331.40000000001,1,70331.40000000001
52968,2,10L+,GenAI,219563,50,109781.5,1,109781.5
52969,1,<3L,GenAI,245094,50,122547.0,1,122547.0
52970,3,3-6L,DS,139427,40,83656.2,1,83656.2
52971,2,10L+,GenAI,180983,0,180983.0,1,180983.0
52972,2,6-10L,GenAI,218867,10,196980.30000000002,0,0.0
52973,1,6-10L,GenAI,75242,30,52669.399999999994,0,0.0
52974,4,<3L,GenAI,257339,30,180137.3,1,180137.3
52975,4,3-6L,DS,198184,10,178365.6,0,0.0
52976,2,10L+,DS,94046,0,94046.0,0,0.0
52977,2,10L+,DS,61548,0,61548.0,0,0.0
52978,1,10L+,DS,287876,50,143938.0,1,143938.0
52979,2,3-6L,GenAI,244342,40,146605.19999999998,1,146605.19999999998
52980,2,10L+,AI,100157,20,80125.6,1,80125.6
52981,4,6-10L,GenAI,89556,10,80600.40000000001,1,80600.40000000001
52982,2,3-6L,DS,41454,20,33163.200000000004,1,33163.200000000004
52983,1,<3L,GenAI,217328,20,173862.40000000002,1,173862.40000000002
52984,2,3-6L,DS,46214,20,36971.200000000004,0,0.0
52985,2,10L+,DS,252272,40,151363.19999999998,1,151363.19999999998
52986,2,6-10L,AI,163283,30,114298.09999999999,1,114298.09999999999
52987,3,10L+,DS,162580,30,113806.0,1,113806.0
52988,2,<3L,AI,42951,30,30065.699999999997,1,30065.699999999997
52989,1,3-6L,AI,289135,0,289135.0,0,0.0
52990,4,6-10L,AI,286640,40,171984.0,1,171984.0
52991,4,6-10L,AI,280206,50,140103.0,1,140103.0
52992,3,<3L,GenAI,89985,10,80986.5,1,80986.5
52993,1,10L+,GenAI,125026,10,112523.40000000001,0,0.0
52994,4,3-6L,AI,87767,0,87767.0,1,87767.0
52995,4,10L+,GenAI,165361,40,99216.59999999999,0,0.0
52996,2,<3L,GenAI,203525,0,203525.0,0,0.0
52997,2,3-6L,AI,220823,40,132493.8,0,0.0
52998,2,<3L,AI,206113,30,144279.09999999998,1,144279.09999999998
52999,3,<3L,DS,277071,20,221656.80000000002,1,221656.80000000002
53000,2,10L+,GenAI,257096,50,128548.0,1,128548.0
53001,1,<3L,DS,103862,20,83089.6,1,83089.6
53002,3,3-6L,AI,206388,10,185749.2,1,185749.2
53003,4,6-10L,DS,218272,50,109136.0,1,109136.0
53004,4,3-6L,GenAI,40973,30,28681.1,1,28681.1
53005,1,3-6L,AI,128036,40,76821.59999999999,1,76821.59999999999
53006,1,<3L,DS,107121,50,53560.5,1,53560.5
53007,4,10L+,GenAI,210727,50,105363.5,1,105363.5
53008,1,3-6L,AI,125860,40,75516.0,0,0.0
53009,1,6-10L,GenAI,114916,30,80441.2,0,0.0
53010,1,3-6L,GenAI,187081,30,130956.7,0,0.0
53011,2,<3L,GenAI,203607,20,162885.6,0,0.0
53012,4,<3L,GenAI,142170,10,127953.0,0,0.0
53013,1,<3L,AI,239060,30,167342.0,0,0.0
53014,1,<3L,DS,38206,20,30564.800000000003,0,0.0
53015,2,10L+,AI,284908,10,256417.2,0,0.0
53016,4,3-6L,DS,250907,50,125453.5,1,125453.5
53017,3,3-6L,AI,266476,40,159885.6,0,0.0
53018,4,3-6L,DS,286608,10,257947.2,1,257947.2
53019,4,3-6L,DS,33896,50,16948.0,0,0.0
53020,4,3-6L,AI,247029,50,123514.5,0,0.0
53021,2,6-10L,GenAI,99489,0,99489.0,0,0.0
53022,4,<3L,GenAI,253378,40,152026.8,0,0.0
53023,3,10L+,GenAI,82837,20,66269.6,1,66269.6
53024,1,3-6L,AI,128640,30,90048.0,0,0.0
53025,4,3-6L,AI,109403,30,76582.09999999999,1,76582.09999999999
53026,2,6-10L,GenAI,253343,30,177340.09999999998,1,177340.09999999998
53027,4,10L+,GenAI,275215,50,137607.5,0,0.0
53028,4,6-10L,DS,272311,30,190617.69999999998,0,0.0
53029,3,<3L,GenAI,185990,0,185990.0,0,0.0
53030,3,10L+,DS,188665,30,132065.5,1,132065.5
53031,2,6-10L,AI,100756,20,80604.8,1,80604.8
53032,2,<3L,GenAI,171244,10,154119.6,0,0.0
53033,2,6-10L,AI,201817,30,141271.9,1,141271.9
53034,2,6-10L,GenAI,61017,20,48813.600000000006,1,48813.600000000006
53035,2,10L+,DS,62210,40,37326.0,1,37326.0
53036,1,6-10L,AI,39144,50,19572.0,1,19572.0
53037,1,10L+,DS,192824,30,134976.8,1,134976.8
53038,2,3-6L,DS,57505,20,46004.0,1,46004.0
53039,2,6-10L,AI,108125,20,86500.0,1,86500.0
53040,1,3-6L,GenAI,147632,0,147632.0,1,147632.0
53041,3,<3L,AI,200580,30,140406.0,0,0.0
53042,1,6-10L,AI,138896,40,83337.59999999999,1,83337.59999999999
53043,2,3-6L,DS,241178,20,192942.40000000002,1,192942.40000000002
53044,3,<3L,DS,101459,50,50729.5,1,50729.5
53045,2,<3L,AI,96214,30,67349.8,0,0.0
53046,4,10L+,GenAI,40222,0,40222.0,0,0.0
53047,3,3-6L,GenAI,72534,20,58027.200000000004,1,58027.200000000004
53048,2,<3L,DS,283355,50,141677.5,0,0.0
53049,1,3-6L,DS,221018,0,221018.0,1,221018.0
53050,2,6-10L,GenAI,211006,30,147704.19999999998,1,147704.19999999998
53051,1,10L+,GenAI,139306,0,139306.0,0,0.0
53052,3,<3L,AI,239312,30,167518.4,0,0.0
53053,1,10L+,DS,269271,30,188489.69999999998,1,188489.69999999998
53054,3,3-6L,DS,284730,10,256257.0,1,256257.0
53055,2,3-6L,DS,71918,0,71918.0,1,71918.0
53056,1,<3L,GenAI,263791,40,158274.6,0,0.0
53057,3,10L+,DS,34435,40,20661.0,1,20661.0
53058,3,3-6L,AI,101392,20,81113.6,1,81113.6
53059,3,6-10L,AI,37661,40,22596.6,0,0.0
53060,4,6-10L,GenAI,220109,40,132065.4,0,0.0
53061,3,3-6L,DS,227272,40,136363.19999999998,0,0.0
